npi,last_name,first_name,middle_name,credential,sole_proprietor,matched_term,primary_taxonomy,taxonomy_code,all_taxonomies,license,license_state,org_name,address_1,address_2,city,state,postal_code,phone,fax,location_kind,enumeration_date,last_updated,status,address_shared_by,source_url
1922109701,"Coastal Orthopedic Associates, Pa",,,,,,Specialist,174400000X,Specialist,,,"COASTAL ORTHOPEDIC ASSOCIATES, PA",2376 CYPRESS CIRCLE,SUITE 300,Conway,SC,29526,843-347-7222,843-347-3305,primary_practice,2006-09-26,2014-11-13,A,1,https://npiregistry.cms.hhs.gov/provider-view/1922109701
1245612035,Coastal Pain Care,,,,,,"Clinic/Center, Pain",261QP3300X,"Clinic/Center, Health Services; Clinic/Center, Pain; Pain Medicine, Interventional Pain Medicine; Physical Medicine & Rehabilitation, Pain Medicine",,,COASTAL PAIN CARE,3203 HIGHWAY 9 E,SUITE B,Little River,SC,29566,843-491-1480,,primary_practice,2015-06-29,2015-08-10,A,1,https://npiregistry.cms.hhs.gov/provider-view/1245612035
1497145627,"Coastal Pain Care, Llc",,,,,,"Pain Medicine, Interventional Pain Medicine",208VP0014X,"Pain Medicine, Interventional Pain Medicine",24890,SC,"COASTAL PAIN CARE, LLC",8626 DORCHESTER RD,STE 101,North Charleston,SC,29420,843-327-3791,,primary_practice,2015-01-26,2015-01-26,A,1,https://npiregistry.cms.hhs.gov/provider-view/1497145627
1568201192,Coastal Palm Orthodontics Llc,,,,,,"Dentist, Orthodontics and Dentofacial Orthopedics",1223X0400X,"Dentist, Orthodontics and Dentofacial Orthopedics",,,COASTAL PALM ORTHODONTICS LLC,1255 TADLOCK DR UNIT B,,Murrells Inlet,SC,29576,843-697-1423,,primary_practice,2024-05-22,2024-05-22,A,1,https://npiregistry.cms.hhs.gov/provider-view/1568201192
1770700759,"Coastal Pediatric Associates, P.A.",,,,,,Pediatrics,208000000X,"Pediatrics; Psychologist, Health Service",,,"COASTAL PEDIATRIC ASSOCIATES, P.A.",776 DANIEL ELLIS DR STE A,,Charleston,SC,29412,843-795-8100,843-722-3010,other_practice,2007-04-19,2022-08-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1770700759
1770700759,"Coastal Pediatric Associates, P.A.",,,,,,Pediatrics,208000000X,"Pediatrics; Psychologist, Health Service",,,"COASTAL PEDIATRIC ASSOCIATES, P.A.",2067 CHARLIE HALL BLVD,,Charleston,SC,29414,843-573-2535,843-573-2534,primary_practice,2007-04-19,2022-08-02,A,2,https://npiregistry.cms.hhs.gov/provider-view/1770700759
1770700759,"Coastal Pediatric Associates, P.A.",,,,,,Pediatrics,208000000X,"Pediatrics; Psychologist, Health Service",,,"COASTAL PEDIATRIC ASSOCIATES, P.A.",2051 CHARLIE HALL BLVD.,,Charleston,SC,29414,843-573-2535,843-573-2534,other_practice,2007-04-19,2022-08-02,A,2,https://npiregistry.cms.hhs.gov/provider-view/1770700759
1083110019,"Coastal Pediatric Associates, P.A.",,,,,,"Psychologist, Health Service",103TH0100X,"Psychologist, Health Service",,,"COASTAL PEDIATRIC ASSOCIATES, P.A.",2051 CHARLIE HALL BLVD,,Charleston,SC,29414,843-737-9467,843-371-5507,primary_practice,2018-03-30,2018-03-30,A,2,https://npiregistry.cms.hhs.gov/provider-view/1083110019
1770700759,"Coastal Pediatric Associates, P.A.",,,,,,Pediatrics,208000000X,"Pediatrics; Psychologist, Health Service",,,"COASTAL PEDIATRIC ASSOCIATES, P.A.",1952 LONG GROVE DR STE 202,,Mount Pleasant,SC,29464,843-791-2992,843-971-2992,other_practice,2007-04-19,2022-08-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1770700759
1770700759,"Coastal Pediatric Associates, P.A.",,,,,,Pediatrics,208000000X,"Pediatrics; Psychologist, Health Service",,,"COASTAL PEDIATRIC ASSOCIATES, P.A.",1300 HOSPITAL DR STE 320,,Mount Pleasant,SC,29464,843-737-9494,,other_practice,2007-04-19,2022-08-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1770700759
1770700759,"Coastal Pediatric Associates, P.A.",,,,,,Pediatrics,208000000X,"Pediatrics; Psychologist, Health Service",,,"COASTAL PEDIATRIC ASSOCIATES, P.A.",2015 2ND AVE STE 101,,Summerville,SC,29486,843-737-9465,,other_practice,2007-04-19,2022-08-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1770700759
1770700759,"Coastal Pediatric Associates, P.A.",,,,,,Pediatrics,208000000X,"Pediatrics; Psychologist, Health Service",,,"COASTAL PEDIATRIC ASSOCIATES, P.A.",2015 2ND AVE # 103,,Summerville,SC,29486,843-737-9465,,other_practice,2007-04-19,2022-08-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1770700759
1770700759,"Coastal Pediatric Associates, P.A.",,,,,,Pediatrics,208000000X,"Pediatrics; Psychologist, Health Service",,,"COASTAL PEDIATRIC ASSOCIATES, P.A.",2015 2ND AVE STE 102,,Summerville,SC,29486,843-737-9465,,other_practice,2007-04-19,2022-08-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1770700759
1851680896,"Coastal Pediatric Associates, Pa",,,,,,Pediatrics,208000000X,Pediatrics,18368,SC,"COASTAL PEDIATRIC ASSOCIATES, PA",1952 LONG GROVE DR,SUITE 202,Mount Pleasant,SC,29464,843-284-4262,,primary_practice,2011-03-30,2017-02-22,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851680896
1447638341,"Coastal Pediatric Associates, Pllc",,,,,,Specialist,174400000X,Specialist,17469,NC,"COASTAL PEDIATRIC ASSOCIATES, PLLC",3505 CONVERSE DR,SUITE 200,Wilmington,NC,28403,910-392-5634,910-777-2022,primary_practice,2015-05-12,2015-05-12,A,2,https://npiregistry.cms.hhs.gov/provider-view/1447638341
1982012829,Coastal Pediatrics,,,,,,Pediatrics,208000000X,Pediatrics,,SC,COASTAL PEDIATRICS,8030 MYRTLE TRACE DR,,Conway,SC,29526,843-347-4677,843-347-4678,primary_practice,2014-07-23,2022-07-21,A,2,https://npiregistry.cms.hhs.gov/provider-view/1982012829
1659382067,Coastal Pediatrics,,,,,,"Clinic/Center, Primary Care",261QP2300X,"Clinic/Center, Primary Care",7486,SC,COASTAL PEDIATRICS,8030 MYRTLE TRACE DR,,Conway,SC,29526,843-347-4677,843-347-4678,primary_practice,2006-08-10,2020-08-22,A,2,https://npiregistry.cms.hhs.gov/provider-view/1659382067
1972302453,Coastal Periodontics Llc,,,,,,"Dentist, Periodontics",1223P0300X,"Dentist, Periodontics",,,COASTAL PERIODONTICS LLC,4610 OLEANDER DR STE 102,,Myrtle Beach,SC,29577,843-839-4711,,primary_practice,2025-03-10,2025-03-10,A,2,https://npiregistry.cms.hhs.gov/provider-view/1972302453
1215553508,Coastal Pharmacy And Compounding,,,,,,"Pharmacy, Community/Retail Pharmacy",3336C0003X,"Pharmacy, Community/Retail Pharmacy; Pharmacy, Compounding Pharmacy",,,COASTAL PHARMACY AND COMPOUNDING,2231 S COLLEGE RD,,Wilmington,NC,28403,910-452-7098,910-452-7091,primary_practice,2020-06-22,2026-01-21,A,1,https://npiregistry.cms.hhs.gov/provider-view/1215553508
1053580662,"Coastal Physical Medicine, Pa",,,,,,"Clinic/Center, Medical Specialty",261QM2500X,"Clinic/Center, Medical Specialty",19612,SC,"COASTAL PHYSICAL MEDICINE, PA",3185 AZALEA DR,,North Charleston,SC,29405,843-762-2274,843-762-2278,primary_practice,2008-02-27,2008-02-27,A,3,https://npiregistry.cms.hhs.gov/provider-view/1053580662
1285609560,Coastal Physical Therapy,,,,,,"Physical Therapist, Pediatrics",2251P0200X,"Physical Therapist; Physical Therapist, Pediatrics",,,COASTAL PHYSICAL THERAPY,3114 RANDALL PKWY STE 2,,Wilmington,NC,28403,910-799-4199,,primary_practice,2006-02-21,2008-04-20,A,1,https://npiregistry.cms.hhs.gov/provider-view/1285609560
1235028135,Coastal Physical Therapy,,,,,,"Clinic/Center, Physical Therapy",261QP2000X,"Clinic/Center, Physical Therapy",,,COASTAL PHYSICAL THERAPY,262 W WEATHERBEE WAY,,Hampstead,NC,28443,305-432-6328,,primary_practice,2025-07-02,2025-07-12,A,1,https://npiregistry.cms.hhs.gov/provider-view/1235028135
1255039061,"Coastal Physical Therapy Group, Llc",,,,,,Physical Therapist,225100000X,Physical Therapist,,,"COASTAL PHYSICAL THERAPY GROUP, LLC",137 PROFESSIONAL LN,,Pawleys Island,SC,29585,843-585-3303,843-874-3174,primary_practice,2023-02-21,2026-05-21,A,1,https://npiregistry.cms.hhs.gov/provider-view/1255039061
1750828364,"Coastal Play 2 Grow Therapy, Llc",,,,,,Physical Therapist,225100000X,Occupational Therapist; Physical Therapist,,,"COASTAL PLAY 2 GROW THERAPY, LLC",2387 LANTERN ST,,Charleston,SC,29414,317-750-9879,888-965-4405,primary_practice,2017-01-22,2023-07-17,A,1,https://npiregistry.cms.hhs.gov/provider-view/1750828364
1598281883,Coastal Podiatry Associates Pa,,,,,,"Podiatrist, Foot & Ankle Surgery",213ES0103X,"Podiatrist, Foot & Ankle Surgery",,,COASTAL PODIATRY ASSOCIATES PA,8020 MYRTLE TRACE DR,,Conway,SC,29526,843-449-8079,,primary_practice,2017-08-17,2017-08-17,A,2,https://npiregistry.cms.hhs.gov/provider-view/1598281883
1578697496,Coastal Podiatry Associates Pa,,,,,,"Podiatrist, Foot & Ankle Surgery",213ES0103X,"Podiatrist, Foot & Ankle Surgery",,,COASTAL PODIATRY ASSOCIATES PA,3700 SAWTELL RD,,Little River,SC,29566,843-449-8079,843-497-6147,primary_practice,2007-03-15,2019-09-12,A,1,https://npiregistry.cms.hhs.gov/provider-view/1578697496
1932584885,Coastal Podiatry Associates Pa,,,,,,Podiatrist,213E00000X,"Podiatrist; Podiatrist, Foot & Ankle Surgery",,SC,COASTAL PODIATRY ASSOCIATES PA,3997 MEETING ST,,Loris,SC,29569,843-449-8079,843-497-6147,primary_practice,2015-07-21,2019-09-13,A,1,https://npiregistry.cms.hhs.gov/provider-view/1932584885
1710948716,Coastal Podiatry Associates Pa,,,,,,"Podiatrist, Foot & Ankle Surgery",213ES0103X,"Podiatrist, Foot & Ankle Surgery",,,COASTAL PODIATRY ASSOCIATES PA,8141 ROURK ST,,Myrtle Beach,SC,29572,843-449-8079,843-497-6147,primary_practice,2006-03-29,2014-08-19,A,2,https://npiregistry.cms.hhs.gov/provider-view/1710948716
1851425763,Coastal Podiatry Associates Pa,,,,,,"Podiatrist, Foot & Ankle Surgery",213ES0103X,"Podiatrist, Foot & Ankle Surgery",,,COASTAL PODIATRY ASSOCIATES PA,1120 GLENNS BAY RD,SUITE 103,Surfside Beach,SC,29575,843-449-8079,843-497-6147,primary_practice,2007-03-15,2019-09-13,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851425763
1578696647,Coastal Podiatry Associates Pa,,,,,,"Podiatrist, Foot & Ankle Surgery",213ES0103X,"Podiatrist; Podiatrist, Foot & Ankle Surgery",,SC,COASTAL PODIATRY ASSOCIATES PA,956 INTERNATIONAL DR,,Myrtle Beach,SC,29579,843-449-8079,843-497-6147,primary_practice,2007-03-14,2024-04-04,A,1,https://npiregistry.cms.hhs.gov/provider-view/1578696647
1871849521,"Coastal Podiatry Associates, Pa",,,,,,Non-Pharmacy Dispensing Site,332900000X,Non-Pharmacy Dispensing Site,,,"COASTAL PODIATRY ASSOCIATES, PA",8141 ROURK ST,,Myrtle Beach,SC,29572,843-449-8079,,primary_practice,2012-07-31,2012-07-31,A,2,https://npiregistry.cms.hhs.gov/provider-view/1871849521
1588965586,Coastal Podiatry Llc,,,,,,Podiatrist,213E00000X,Podiatrist,POD 607,SC,COASTAL PODIATRY LLC,180 WINGO WAY,SUITE 201,Mount Pleasant,SC,29464,843-856-5337,843-606-2483,primary_practice,2010-11-07,2013-12-13,A,8,https://npiregistry.cms.hhs.gov/provider-view/1588965586
1659648152,"Coastal Podiatry, Llc",,,,,,Podiatrist,213E00000X,Podiatrist,607,SC,"COASTAL PODIATRY, LLC",180 WINGO WAY,SUITE 201,Mount Pleasant,SC,29464,916-215-1234,843-606-2483,primary_practice,2011-11-28,2013-12-13,A,8,https://npiregistry.cms.hhs.gov/provider-view/1659648152
1720356231,"Coastal Podiatry, Llc",,,,,,"Podiatrist, Foot & Ankle Surgery",213ES0103X,"Podiatrist, Foot & Ankle Surgery",603,SC,"COASTAL PODIATRY, LLC",180 WINGO WAY,SUITE 101,Mount Pleasant,SC,29464,843-856-5337,843-856-5339,primary_practice,2011-12-12,2011-12-12,A,8,https://npiregistry.cms.hhs.gov/provider-view/1720356231
1659928174,Coastal Pointe Senior Living Llc,,,,,,Assisted Living Facility,310400000X,Assisted Living Facility,,,COASTAL POINTE SENIOR LIVING LLC,5220 OCEAN HWY W,,Shallotte,NC,28470,910-332-4508,910-332-4512,primary_practice,2019-08-20,2019-08-20,A,2,https://npiregistry.cms.hhs.gov/provider-view/1659928174
1982350237,"Coastal Primary Care And Wellness, Pllc",,,,,,Nurse Practitioner,363L00000X,Nurse Practitioner,,,"COASTAL PRIMARY CARE AND WELLNESS, PLLC",7183 BEACH DR SW # 1,,Ocean Isle Beach,NC,28469,910-795-1700,910-661-0683,primary_practice,2022-02-24,2023-03-27,A,1,https://npiregistry.cms.hhs.gov/provider-view/1982350237
1164702551,Coastal Primary Health Specialists Pllc,,,,,,Family Medicine,207Q00000X,Family Medicine,,,COASTAL PRIMARY HEALTH SPECIALISTS PLLC,407 EAST FREMONT STREET,,Burgaw,NC,28425,910-259-3489,,primary_practice,2011-08-17,2011-12-22,A,1,https://npiregistry.cms.hhs.gov/provider-view/1164702551
1720079262,Coastal Prosthetic & Orthotic Laboratory Inc,,,,,,Prosthetic/Orthotic Supplier,335E00000X,Prosthetic/Orthotic Supplier,026218673,SC,COASTAL PROSTHETIC & ORTHOTIC LABORATORY INC,11871 PLAZA DRIVE,SUITE 6,Murrells Inlet,SC,29576,843-651-8570,843-651-2461,primary_practice,2005-11-03,2010-12-28,A,1,https://npiregistry.cms.hhs.gov/provider-view/1720079262
1699702654,"Coastal Psychiatry, Llc",,,,,,"Psychiatry & Neurology, Psychiatry",2084P0800X,"Marriage & Family Therapist; Psychiatry & Neurology, Psychiatry",,,"COASTAL PSYCHIATRY, LLC",1030 JENKINS RD,SUITE A,Charleston,SC,29407,843-852-0083,843-852-0087,primary_practice,2006-06-27,2007-11-30,A,2,https://npiregistry.cms.hhs.gov/provider-view/1699702654
1851375794,Coastal Pulmonary Medicine Pa,,,,,,"Internal Medicine, Pulmonary Disease",207RP1001X,"Internal Medicine, Critical Care Medicine; Internal Medicine, Pulmonary Disease; Internal Medicine, Sleep Medicine",,NC,COASTAL PULMONARY MEDICINE PA,1090 MEDICAL CENTER DR,,Wilmington,NC,28401,910-343-3345,910-343-1924,primary_practice,2005-12-05,2019-04-04,A,1,https://npiregistry.cms.hhs.gov/provider-view/1851375794
1063465250,"Coastal Pulmonary, Llp",,,,,,"Internal Medicine, Pulmonary Disease",207RP1001X,"Internal Medicine, Pulmonary Disease",,,"COASTAL PULMONARY, LLP",63 GADSDEN ST,,Charleston,SC,29401,843-722-1209,,primary_practice,2006-05-18,2020-08-22,A,1,https://npiregistry.cms.hhs.gov/provider-view/1063465250
1386869337,"Coastal Recovery & Wellness, Llc",,,,,,Substance Abuse Rehabilitation Facility,324500000X,"Clinic/Center, Rehabilitation, Substance Use Disorder; Counselor, Addiction (Substance Use Disorder); Substance Abuse Rehabilitation Facility",,,"COASTAL RECOVERY & WELLNESS, LLC",1113 44TH AVENUE NORTH,SUITE 100,Myrtle Beach,SC,29577,843-449-6261,843-449-8171,primary_practice,2007-04-16,2023-10-27,A,1,https://npiregistry.cms.hhs.gov/provider-view/1386869337
1639441223,Coastal Recovery Of South Carolina,,,,,,Clinic/Center,261Q00000X,Clinic/Center,,,COASTAL RECOVERY OF SOUTH CAROLINA,201 BUSINESS CENTER DR,,Pawleys Island,SC,29585,888-467-1117,,primary_practice,2012-01-30,2015-09-24,A,1,https://npiregistry.cms.hhs.gov/provider-view/1639441223
1063161933,"Coastal Rehabilitation & Regenerative Medicine, Llc",,,,,,Rehabilitation Hospital,283X00000X,Rehabilitation Hospital,,,"COASTAL REHABILITATION & REGENERATIVE MEDICINE, LLC",100 WATER GRANDE BLVD,,Little River,SC,29566,609-233-8064,,primary_practice,2022-03-19,2022-03-19,A,2,https://npiregistry.cms.hhs.gov/provider-view/1063161933
1851348981,Coastal Rehabilitation Associates,,,,,,"Physical Medicine & Rehabilitation, Pain Medicine",2081P2900X,"Physical Medicine & Rehabilitation, Pain Medicine",,,COASTAL REHABILITATION ASSOCIATES,2800 ASHTON DR,SUITE 100,Wilmington,NC,28412,910-794-8892,910-794-8895,primary_practice,2006-05-27,2012-12-17,A,2,https://npiregistry.cms.hhs.gov/provider-view/1851348981
1316164775,Coastal Rehabilition Associates,,,,,,"Psychologist, Clinical",103TC0700X,"Psychologist, Clinical",2564,NC,COASTAL REHABILITION ASSOCIATES,2800 ASHTON DR,SUITE 100,Wilmington,NC,28412,910-794-8892,910-794-8895,primary_practice,2007-04-19,2020-08-22,A,2,https://npiregistry.cms.hhs.gov/provider-view/1316164775
1134801160,Coastal Rejuvenation Solutions,,,,,,"Clinic/Center, Multi-Specialty",261QM1300X,"Case Management; Clinic/Center, Infusion Therapy; Clinic/Center, Multi-Specialty; Nurse Practitioner, Family; Preventive Medicine, Obesity Medicine; Registered Nurse, General Practice; Social Worker",,,COASTAL REJUVENATION SOLUTIONS,630 CHESTNUT RD,,Myrtle Beach,SC,29572,843-945-1452,843-945-1489,primary_practice,2023-08-01,2023-08-01,A,1,https://npiregistry.cms.hhs.gov/provider-view/1134801160
1457143091,Coastal Renal Care,,,,,,"Internal Medicine, Nephrology",207RN0300X,"Internal Medicine, Nephrology",,,COASTAL RENAL CARE,929 MEDICAL CIR,,Myrtle Beach,SC,29572,843-999-5042,843-839-0018,primary_practice,2025-05-20,2026-03-09,A,2,https://npiregistry.cms.hhs.gov/provider-view/1457143091
1457143091,Coastal Renal Care,,,,,,"Internal Medicine, Nephrology",207RN0300X,"Internal Medicine, Nephrology",,,COASTAL RENAL CARE,3573 ST JAMES AVE,,Myrtle Beach,SC,29577,843-236-0113,760-645-7120,other_practice,2025-05-20,2026-03-09,A,1,https://npiregistry.cms.hhs.gov/provider-view/1457143091
1487133351,"Coastal Ridge Health Services, Pllc",,,,,,"Nurse Practitioner, Psych/Mental Health",363LP0808X,"Counselor, Professional; Nurse Practitioner, Family; Nurse Practitioner, Psych/Mental Health",0024175505,VA,"COASTAL RIDGE HEALTH SERVICES, PLLC",14057 US HIGHWAY 17 STE 200,,Hampstead,NC,28443,910-821-1418,866-860-0997,primary_practice,2018-08-10,2023-01-11,A,2,https://npiregistry.cms.hhs.gov/provider-view/1487133351
1922189679,Coastal Samaritan Counseling Center,,,,,,Community/Behavioral Health,251S00000X,Community/Behavioral Health,,,COASTAL SAMARITAN COUNSELING CENTER,1297 PROFESSIONAL DRIVE,STE 101,Myrtle Beach,SC,29577,843-448-4820,843-448-9875,primary_practice,2006-10-18,2025-11-11,A,1,https://npiregistry.cms.hhs.gov/provider-view/1922189679
1578434999,"Coastal Senior Care, Llc",,,,,,In Home Supportive Care,253Z00000X,In Home Supportive Care,,,"COASTAL SENIOR CARE, LLC",1743 CENTRAL AVE,,Summerville,SC,29483,843-900-8903,,primary_practice,2025-09-17,2025-09-17,A,1,https://npiregistry.cms.hhs.gov/provider-view/1578434999
1710935523,"Coastal Sleep Lab, Inc",,,,,,"Clinic/Center, Sleep Disorder Diagnostic",261QS1200X,"Clinic/Center, Sleep Disorder Diagnostic",,,"COASTAL SLEEP LAB, INC",4420 OLEANDER DR,,Myrtle Beach,SC,29577,843-445-9700,843-946-9460,primary_practice,2006-05-04,2012-02-07,A,1,https://npiregistry.cms.hhs.gov/provider-view/1710935523
1982548061,"Coastal Sound Audiology, Pllc",,,,,,Audiologist,231H00000X,"Audiologist; Audiologist-Hearing Aid Fitter; Clinic/Center, Hearing and Speech",,,"COASTAL SOUND AUDIOLOGY, PLLC",14057 US HIGHWAY 17 STE 200,,Hampstead,NC,28443,910-956-8700,,primary_practice,2026-04-17,2026-05-27,A,2,https://npiregistry.cms.hhs.gov/provider-view/1982548061
1346477403,Coastal Southeastern United Care Llc,,,,,,Community/Behavioral Health,251S00000X,"Case Management; Clinical Medical Laboratory; Community/Behavioral Health; Counselor, Mental Health; Psychologist",,,COASTAL SOUTHEASTERN UNITED CARE LLC,2550 COURT DR STE 103,,Gastonia,NC,28054,704-215-5822,704-215-5824,other_practice,2009-06-16,2025-09-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1346477403
1093032310,Coastal Southeastern United Care Llc,,,,,,Community/Behavioral Health,251S00000X,Community/Behavioral Health,,,COASTAL SOUTHEASTERN UNITED CARE LLC,818 S MAIN ST,SUITE 100-104,Bladenboro,NC,28320,910-863-4000,910-863-3169,primary_practice,2010-04-26,2020-01-27,A,1,https://npiregistry.cms.hhs.gov/provider-view/1093032310
1093032310,Coastal Southeastern United Care Llc,,,,,,Community/Behavioral Health,251S00000X,Community/Behavioral Health,,,COASTAL SOUTHEASTERN UNITED CARE LLC,401 W 27TH ST,,Lumberton,NC,28358,910-370-0434,,other_practice,2010-04-26,2020-01-27,A,2,https://npiregistry.cms.hhs.gov/provider-view/1093032310
1346477403,Coastal Southeastern United Care Llc,,,,,,Community/Behavioral Health,251S00000X,"Case Management; Clinical Medical Laboratory; Community/Behavioral Health; Counselor, Mental Health; Psychologist",,,COASTAL SOUTHEASTERN UNITED CARE LLC,401 W 27TH ST,,Lumberton,NC,28358,910-370-0434,,other_practice,2009-06-16,2025-09-02,A,2,https://npiregistry.cms.hhs.gov/provider-view/1346477403
1093032310,Coastal Southeastern United Care Llc,,,,,,Community/Behavioral Health,251S00000X,Community/Behavioral Health,,,COASTAL SOUTHEASTERN UNITED CARE LLC,30 DRAKES BRANCH DR,,Pembroke,NC,28372,910-521-0092,910-521-0094,other_practice,2010-04-26,2020-01-27,A,1,https://npiregistry.cms.hhs.gov/provider-view/1093032310
1346477403,Coastal Southeastern United Care Llc,,,,,,Community/Behavioral Health,251S00000X,"Case Management; Clinical Medical Laboratory; Community/Behavioral Health; Counselor, Mental Health; Psychologist",,,COASTAL SOUTHEASTERN UNITED CARE LLC,1201 S 16TH ST STE B,,Wilmington,NC,28401,910-769-4971,910-769-6015,other_practice,2009-06-16,2025-09-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1346477403
1346477403,Coastal Southeastern United Care Llc,,,,,,Community/Behavioral Health,251S00000X,"Case Management; Clinical Medical Laboratory; Community/Behavioral Health; Counselor, Mental Health; Psychologist",,,COASTAL SOUTHEASTERN UNITED CARE LLC,10 DOCTORS CIRCLE,SUITE 6,Supply,NC,28462,910-755-5222,910-755-5255,primary_practice,2009-06-16,2025-09-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1346477403
1093032310,Coastal Southeastern United Care Llc,,,,,,Community/Behavioral Health,251S00000X,Community/Behavioral Health,,,COASTAL SOUTHEASTERN UNITED CARE LLC,100A MEMORY PLZ,,Whiteville,NC,28472,910-640-2230,910-640-1625,other_practice,2010-04-26,2020-01-27,A,2,https://npiregistry.cms.hhs.gov/provider-view/1093032310
1346477403,Coastal Southeastern United Care Llc,,,,,,Community/Behavioral Health,251S00000X,"Case Management; Clinical Medical Laboratory; Community/Behavioral Health; Counselor, Mental Health; Psychologist",,,COASTAL SOUTHEASTERN UNITED CARE LLC,100A MEMORY PLZ,,Whiteville,NC,28472,910-640-2230,910-640-1625,other_practice,2009-06-16,2025-09-02,A,2,https://npiregistry.cms.hhs.gov/provider-view/1346477403
1346477403,Coastal Southeastern United Care Llc,,,,,,Community/Behavioral Health,251S00000X,"Case Management; Clinical Medical Laboratory; Community/Behavioral Health; Counselor, Mental Health; Psychologist",,,COASTAL SOUTHEASTERN UNITED CARE LLC,305 COMMERCE AVE STE 102,,Morehead City,NC,28557,252-772-0195,,other_practice,2009-06-16,2025-09-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1346477403
1952698920,Coastal Speech And Language Pllc,,,,,,"Speech-Language Pathologist,  ",235Z00000X,"Speech-Language Pathologist,  ",8096,NC,COASTAL SPEECH AND LANGUAGE PLLC,5006 CARLETON DR UNIT 13,,Wilmington,NC,28403,910-367-8208,877-750-3858,primary_practice,2011-06-29,2011-06-29,A,1,https://npiregistry.cms.hhs.gov/provider-view/1952698920
1750782462,Coastal Speech Therapy Inc,,,,,,"Speech-Language Pathologist,  ",235Z00000X,"Speech-Language Pathologist,  ",11448,NC,COASTAL SPEECH THERAPY INC,414 BISCAYNE DR,,Wilmington,NC,28411,888-258-6905,,primary_practice,2014-09-12,2016-05-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1750782462
1568347557,"Coastal Spine & Sports Medicine, Pllc",,,,,,"Pain Medicine, Interventional Pain Medicine",208VP0014X,"Pain Medicine, Interventional Pain Medicine; Physical Medicine & Rehabilitation",,,"COASTAL SPINE & SPORTS MEDICINE, PLLC",1209 CULBRETH DR STE 102,,Wilmington,NC,28405,910-834-8805,910-256-6039,primary_practice,2025-08-08,2025-09-15,A,1,https://npiregistry.cms.hhs.gov/provider-view/1568347557
1134593759,Coastal Spine & Wellness Family Chiropractic,,,,,,Chiropractor,111N00000X,Chiropractor,4043,SC,COASTAL SPINE & WELLNESS FAMILY CHIROPRACTIC,3070 N HIGHWAY 17,SUITE 200,Mt Pleasant,SC,29466,843-352-2180,843-352-2192,primary_practice,2015-11-19,2015-11-19,A,1,https://npiregistry.cms.hhs.gov/provider-view/1134593759
1548712656,"Coastal Spine And Sport, Llc",,,,,,Chiropractor,111N00000X,Chiropractor,2745,SC,"COASTAL SPINE AND SPORT, LLC",7509 NORTHSIDE DR,SUITE B,North Charleston,SC,29420,843-540-1270,,primary_practice,2016-10-25,2016-11-02,A,1,https://npiregistry.cms.hhs.gov/provider-view/1548712656
1346704145,Coastal Spine Institute Pc,,,,,,Specialist,174400000X,Specialist,,,COASTAL SPINE INSTITUTE PC,2002 EASTWOOD RD STE 106A,,Wilmington,NC,28403,617-459-5890,,other_practice,2019-01-25,2019-04-11,A,1,https://npiregistry.cms.hhs.gov/provider-view/1346704145
1508530635,Coastal Spine Institute Pc,,,,,,Specialist,174400000X,Specialist,,,COASTAL SPINE INSTITUTE PC,509 OLDE WATERFORD WAY STE 204,,Leland,NC,28451,910-356-6100,,primary_practice,2021-08-03,2021-08-03,A,1,https://npiregistry.cms.hhs.gov/provider-view/1508530635
1346704145,Coastal Spine Institute Pc,,,,,,Specialist,174400000X,Specialist,,,COASTAL SPINE INSTITUTE PC,610 OCEAN HWY W,,Supply,NC,28462,910-356-6100,,primary_practice,2019-01-25,2019-04-11,A,2,https://npiregistry.cms.hhs.gov/provider-view/1346704145
1932702099,Coastal Spine Institute Pc,,,,,,Specialist,174400000X,Specialist,,,COASTAL SPINE INSTITUTE PC,303 HIGHWAY 90 E,,Little River,SC,29566,910-356-6100,,primary_practice,2020-11-19,2020-11-19,A,1,https://npiregistry.cms.hhs.gov/provider-view/1932702099
1780444059,Coastal Springs Counseling Llc,,,,,,"Counselor, Mental Health",101YM0800X,"Counselor, Addiction (Substance Use Disorder); Counselor, Mental Health; Counselor, Professional",,,COASTAL SPRINGS COUNSELING LLC,106 LANSFORD CT STE 200,,Myrtle Beach,SC,29588,843-983-1655,843-983-1665,primary_practice,2024-03-21,2024-03-21,A,1,https://npiregistry.cms.hhs.gov/provider-view/1780444059
